timestr,time,open,close,low,high,volumefrom,volumeto
2022-03-31 17:00:00,1648746000,41232.59,41356.84,41192.57,41401.74,182.87,7553404.88
2022-03-31 16:00:00,1648742400,41874.34,41232.59,41224.26,41906.69,649.49,26927841.67
2022-03-31 15:00:00,1648738800,42024.01,41874.34,41810.97,42074.67,319.07,13375055.9
2022-03-31 14:00:00,1648735200,42341.51,42024.01,41759.78,42342.83,956.22,40133107.78
2022-03-31 13:00:00,1648731600,42715.7,42341.51,42334.34,42893.29,555.36,23649055.55
2022-03-31 12:00:00,1648728000,42494.12,42715.7,42455.1,42803.89,257.75,10995898.72
2022-03-31 11:00:00,1648724400,42630.46,42494.12,42466.69,42630.62,153.96,6546419.89
2022-03-31 10:00:00,1648720800,42590.59,42630.46,42566.19,42650.5,196.5,8370301.77
2022-03-31 09:00:00,1648717200,42478.64,42590.59,42378.58,42610.11,254.11,10792986.64
2022-03-31 08:00:00,1648713600,42308.77,42478.64,42293.34,42554.9,261.36,11083120.79
2022-03-31 07:00:00,1648710000,42207.17,42308.77,42167.23,42310.55,116.81,4932462.39
2022-03-31 06:00:00,1648706400,42191.63,42207.17,42131.26,42247.69,126.19,5325896.47
2022-03-31 05:00:00,1648702800,42145.35,42191.63,42052.88,42244.16,130.63,5506132.63
2022-03-31 04:00:00,1648699200,42182.23,42145.35,42111.46,42229.9,79.55,3353763.08
2022-03-31 03:00:00,1648695600,42279.93,42182.23,42169.38,42304.81,66.93,2828529.27
2022-03-31 02:00:00,1648692000,42416.63,42279.93,42239.01,42424.27,43.19,1827697.66
2022-03-31 01:00:00,1648688400,42233.71,42416.63,42207.75,42417.44,86.14,3644023.59
2022-03-31 00:00:00,1648684800,42166.4,42233.71,42101.94,42322.65,75.58,3192994.72
2022-03-30 23:00:00,1648681200,42193.6,42166.4,42128.84,42286.72,38.34,1619418.84
2022-03-30 22:00:00,1648677600,42123.03,42193.6,42004.31,42193.61,159.74,6718609.15
2022-03-30 21:00:00,1648674000,42362.98,42123.03,42066.67,42383.22,130.31,5501853.97
2022-03-30 20:00:00,1648670400,42212.75,42362.98,42158.38,42366.28,111.91,4728716.43
2022-03-30 19:00:00,1648666800,42303.09,42212.75,42017.17,42303.09,206.46,8701415.78
2022-03-30 18:00:00,1648663200,42756.74,42303.09,42297.97,42770.52,190.38,8108732.06
2022-03-30 17:00:00,1648659600,42363.68,42756.74,42325.27,42767.74,252.93,10769351.9
2022-03-30 16:00:00,1648656000,42241.05,42363.68,42158.05,42437.71,186.74,7903400.6
2022-03-30 15:00:00,1648652400,42218.18,42241.05,42044.07,42251.45,187.47,7899041.93
2022-03-30 14:00:00,1648648800,42110.45,42218.18,42029.17,42310.6,259.25,10941153.21
2022-03-30 13:00:00,1648645200,42549.3,42110.45,42097.36,42551.54,433.4,18320997.18
2022-03-30 12:00:00,1648641600,42490.81,42549.3,42383.39,42554.71,273.39,11610138.46
2022-03-30 11:00:00,1648638000,42488.56,42490.81,42327.88,42611.79,217.23,9231321.09
2022-03-30 10:00:00,1648634400,42405.78,42488.56,42392.17,42533.34,552.06,23426926.15
2022-03-30 09:00:00,1648630800,42555.29,42405.78,42383.3,42561,280.77,11916594.58
2022-03-30 08:00:00,1648627200,42615.98,42555.29,42449.19,42671.05,323.5,13774500.14
2022-03-30 07:00:00,1648623600,42699.69,42615.98,42599.13,42743.25,277.11,11820417.75
2022-03-30 06:00:00,1648620000,42743.43,42699.69,42644.8,42858.32,200.99,8589932.94
2022-03-30 05:00:00,1648616400,42542.07,42743.43,42522.59,42809.93,138.01,5888855.92
2022-03-30 04:00:00,1648612800,42691.11,42542.07,42471.33,42722.75,322.36,13728029.43
2022-03-30 03:00:00,1648609200,42531.51,42691.11,42503.99,42732.67,256.68,10944199.14
2022-03-30 02:00:00,1648605600,42203.33,42531.51,42182.2,42564.32,136.1,5775309.96
2022-03-30 01:00:00,1648602000,42591.58,42203.33,42011.64,42602.12,398.11,16787306.07
2022-03-30 00:00:00,1648598400,42782.17,42591.58,42494.15,42787.86,72.65,3097373.43
2022-03-29 23:00:00,1648594800,42706.09,42782.17,42668.14,42847.09,59.66,2551071.4
2022-03-29 22:00:00,1648591200,42670.63,42706.09,42393.6,42726.95,239.58,10200552.67
2022-03-29 21:00:00,1648587600,42845.66,42670.63,42590.66,42876.31,127.1,5434200.79
2022-03-29 20:00:00,1648584000,43040.75,42845.66,42734.33,43069,107.52,4616030.26
2022-03-29 19:00:00,1648580400,42880.78,43040.75,42870.59,43189.4,266.22,11464371.11
2022-03-29 18:00:00,1648576800,42866.64,42880.78,42804.4,42972.77,144.99,6221263.52
2022-03-29 17:00:00,1648573200,42868.24,42866.64,42599.54,42874.29,280.51,11986891.2
2022-03-29 16:00:00,1648569600,42742.19,42868.24,42451.42,42900.74,504.11,21504439.14
2022-03-29 15:00:00,1648566000,43104.69,42742.19,42688.26,43228.45,385.11,16552827.06
2022-03-29 14:00:00,1648562400,42886.07,43104.69,42830.08,43143.26,342.25,14713093.89
2022-03-29 13:00:00,1648558800,43062.3,42886.07,42781.21,43140.74,389.91,16753189.03
2022-03-29 12:00:00,1648555200,43242.95,43062.3,43048.18,43346.36,483.71,20896484.24
2022-03-29 11:00:00,1648551600,43115.93,43242.95,43100.45,43300.96,525.53,22721111.94
2022-03-29 10:00:00,1648548000,43125.49,43115.93,43008.62,43140.55,230.7,9934145.14
2022-03-29 09:00:00,1648544400,43309.2,43125.49,43092.23,43401.75,452.12,19582174.03
2022-03-29 08:00:00,1648540800,43063.71,43309.2,43053.13,43349.61,230.31,9954333.41
2022-03-29 07:00:00,1648537200,43251.88,43063.71,43062.9,43259.15,279.91,12078479.29
2022-03-29 06:00:00,1648533600,43393.37,43251.88,43219.09,43433.99,200.7,8695101.86
2022-03-29 05:00:00,1648530000,43333.97,43393.37,43278.97,43408.16,98.83,4282823.24
2022-03-29 04:00:00,1648526400,43090.18,43333.97,43073.67,43334.29,121.21,5242145.76
2022-03-29 03:00:00,1648522800,43153.9,43090.18,43076.29,43165.25,70.84,3054598.32
2022-03-29 02:00:00,1648519200,43279.06,43153.9,43153.9,43306.01,157.59,6813175.67
2022-03-29 01:00:00,1648515600,43190.73,43279.06,43113.59,43325.76,128.26,5543997.76
2022-03-29 00:00:00,1648512000,42864.2,43190.73,42859.32,43266.51,234.46,10104531.05
2022-03-28 23:00:00,1648508400,43260,42864.2,42745.11,43304.05,335.25,14397712.29
2022-03-28 22:00:00,1648504800,43369.9,43260,43249.07,43459.7,128.57,5575204.94
2022-03-28 21:00:00,1648501200,43657.27,43369.9,43227.08,43791.29,251.83,10947679.84
2022-03-28 20:00:00,1648497600,43653.2,43657.27,43556.7,43705.88,180.17,7861696.33
2022-03-28 19:00:00,1648494000,43659.97,43653.2,43535.17,43887.98,392.5,17156935.04
2022-03-28 18:00:00,1648490400,43361.59,43659.97,43320.27,43747.62,415.28,18087231.91
2022-03-28 17:00:00,1648486800,43205.34,43361.59,43065.61,43402.41,190.92,8248138.03
2022-03-28 16:00:00,1648483200,43237.94,43205.34,43096.63,43307.33,246.78,10664823.58
2022-03-28 15:00:00,1648479600,43420.76,43237.94,43237.94,43614.55,345.86,15024241.74
2022-03-28 14:00:00,1648476000,43527.06,43420.76,43212.68,43532.09,368.9,15995715.68
2022-03-28 13:00:00,1648472400,43096.5,43527.06,43070.26,43537.81,429.65,18611293.46
2022-03-28 12:00:00,1648468800,43110.95,43096.5,43037,43208.8,205.78,8872202.32
2022-03-28 11:00:00,1648465200,42995.46,43110.95,42914.58,43151.67,233.76,10062904.33
2022-03-28 10:00:00,1648461600,42927.9,42995.46,42925.41,43067.16,256.01,11006657.54
2022-03-28 09:00:00,1648458000,42818.34,42927.9,42787.76,42940.66,268.93,11528856.88
2022-03-28 08:00:00,1648454400,42915.04,42818.34,42765.84,42917.71,385.4,16504795.89
2022-03-28 07:00:00,1648450800,42805.13,42915.04,42796.6,42995.06,285.52,12246512.96
2022-03-28 06:00:00,1648447200,42999.66,42805.13,42708.17,43029.25,293.93,12584810.53
2022-03-28 05:00:00,1648443600,43007.89,42999.66,42986.07,43181.56,233.25,10054041.32
2022-03-28 04:00:00,1648440000,42925.57,43007.89,42787.65,43043.76,109.54,4699250.46
2022-03-28 03:00:00,1648436400,42799.76,42925.57,42731.35,42926.5,115.28,4937344.34
2022-03-28 02:00:00,1648432800,42680.84,42799.76,42674.8,42805.34,72.4,3093620.7
2022-03-28 01:00:00,1648429200,42724.8,42680.84,42585.71,42841.17,116.41,4971440.84
2022-03-28 00:00:00,1648425600,42648.52,42724.8,42500.75,43173.73,469.5,20128869.16
2022-03-27 23:00:00,1648422000,42480.14,42648.52,42413.31,42662.04,128.79,5480649.95
2022-03-27 22:00:00,1648418400,42377.9,42480.14,42230.19,42696.73,430.23,18272672.75
2022-03-27 21:00:00,1648414800,41937.75,42377.9,41741.95,42473.89,562.95,23756748.53
2022-03-27 20:00:00,1648411200,40834.22,41937.75,40749.91,42220.7,976.35,40722923.11
2022-03-27 19:00:00,1648407600,40862.52,40834.22,40828.61,40887.16,54.77,2237628.94
2022-03-27 18:00:00,1648404000,40929.19,40862.52,40859.3,40960.52,73.31,2998890.42
2022-03-27 17:00:00,1648400400,40946.92,40929.19,40812.56,40956.94,62.68,2561400.36
2022-03-27 16:00:00,1648396800,40885.07,40946.92,40774.06,40975.92,247.45,10118704.96
2022-03-27 15:00:00,1648393200,40676.86,40885.07,40592.47,40913.52,193.11,7883849.45
2022-03-27 14:00:00,1648389600,40658.47,40676.86,40644.6,40767.56,75.62,3078555.16
2022-03-27 13:00:00,1648386000,40513.51,40658.47,40507.98,40683.84,57.21,2322511.25
2022-03-27 12:00:00,1648382400,40621.72,40513.51,40511.21,40656.59,64.4,2613610.64
2022-03-27 11:00:00,1648378800,40601.21,40621.72,40590.93,40670.58,51.68,2100007.05
2022-03-27 10:00:00,1648375200,40612.94,40601.21,40595.06,40673.73,63.47,2579020.99
2022-03-27 09:00:00,1648371600,40661.89,40612.94,40610.32,40738.38,69.78,2837906.68
2022-03-27 08:00:00,1648368000,40778.49,40661.89,40655.83,40781.86,51.96,2115248.68
2022-03-27 07:00:00,1648364400,40702.46,40778.49,40689.32,40781.54,49.84,2030234.16
2022-03-27 06:00:00,1648360800,40676.32,40702.46,40668.52,40752.65,47.16,1919863.51
2022-03-27 05:00:00,1648357200,40625.03,40676.32,40614.35,40738.53,55.71,2266734.78
2022-03-27 04:00:00,1648353600,40736.93,40625.03,40589.95,40773.55,92.31,3755304.23
2022-03-27 03:00:00,1648350000,40717.11,40736.93,40666.02,40738.81,24.07,979960.93
2022-03-27 02:00:00,1648346400,40759.53,40717.11,40701.76,40925.47,90.78,3706968.34
2022-03-27 01:00:00,1648342800,40738.9,40759.53,40638.97,40780.6,119.42,4860005.17
2022-03-27 00:00:00,1648339200,40575.2,40738.9,40553.75,40752.62,58.57,2381311.72
2022-03-26 23:00:00,1648335600,40443.69,40575.2,40433.28,40597.09,41.31,1674207.43
2022-03-26 22:00:00,1648332000,40495.13,40443.69,40442.52,40545.64,45.01,1822311.6
2022-03-26 21:00:00,1648328400,40616.79,40495.13,40346.45,40618.24,88.74,3589093.24
2022-03-26 20:00:00,1648324800,40424.8,40616.79,40422.42,40792.41,173.87,7073014.74
2022-03-26 19:00:00,1648321200,40507.2,40424.8,40382.68,40516.14,58.07,2348933.73
2022-03-26 18:00:00,1648317600,40438.42,40507.2,40434.19,40514.3,45.49,1840803.03
2022-03-26 17:00:00,1648314000,40362.17,40438.42,40356.89,40486.47,63.71,2576255.78
2022-03-26 16:00:00,1648310400,40287.78,40362.17,40237.25,40373.41,62.96,2537893.48
2022-03-26 15:00:00,1648306800,40311.77,40287.78,40273.22,40388.94,63.38,2557040.89
2022-03-26 14:00:00,1648303200,40341.08,40311.77,40231.46,40349.14,96.88,3902520.69
2022-03-26 13:00:00,1648299600,40432.29,40341.08,40273.78,40453.86,99.15,3999989.68
2022-03-26 12:00:00,1648296000,40421.24,40432.29,40314.22,40456.72,96.68,3906123.88
2022-03-26 11:00:00,1648292400,40504.24,40421.24,40415.59,40548.57,60.16,2435039.6
2022-03-26 10:00:00,1648288800,40560.86,40504.24,40458.76,40564.1,129.92,5261572.71
2022-03-26 09:00:00,1648285200,40576.1,40560.86,40516.3,40592.6,59.41,2408920.65
2022-03-26 08:00:00,1648281600,40593.15,40576.1,40528.87,40632.47,68.46,2778265.58
2022-03-26 07:00:00,1648278000,40507.84,40593.15,40465.24,40610.53,68.77,2788068.54
2022-03-26 06:00:00,1648274400,40574.99,40507.84,40473.61,40614.58,42.3,1715416.94
2022-03-26 05:00:00,1648270800,40496.21,40574.99,40451.06,40586.52,45.13,1828572.38
2022-03-26 04:00:00,1648267200,40491.92,40496.21,40460.61,40529.05,34.29,1388633.17
2022-03-26 03:00:00,1648263600,40380.12,40491.92,40357.68,40501.08,135.41,5477449.1
2022-03-26 02:00:00,1648260000,40363.23,40380.12,40297.86,40449.84,154.63,6245251.05
2022-03-26 01:00:00,1648256400,40256.95,40363.23,40184.68,40417.08,106.53,4294320.78
2022-03-26 00:00:00,1648252800,40365.85,40256.95,40251.54,40493.93,69.19,2795752.11
2022-03-25 23:00:00,1648249200,40354.77,40365.85,40317.73,40435.63,49.09,1981941.11
2022-03-25 22:00:00,1648245600,40581.37,40354.77,40339.59,40581.37,114.57,4631462.37
2022-03-25 21:00:00,1648242000,40620.51,40581.37,40466.52,40620.51,64.58,2616913.93
2022-03-25 20:00:00,1648238400,40465.21,40620.51,40431.09,40638.7,134.16,5437798.49
2022-03-25 19:00:00,1648234800,40493.51,40465.21,40226.61,40497.18,168.16,6785539.74
2022-03-25 18:00:00,1648231200,40349.14,40493.51,40322.09,40527.11,165.26,6678847.1
2022-03-25 17:00:00,1648227600,40245.82,40349.14,40116.29,40349.14,285.5,11489689.71
2022-03-25 16:00:00,1648224000,40351.85,40245.82,40213.62,40583.45,324.13,13088227.98
2022-03-25 15:00:00,1648220400,40753.46,40351.85,40217.96,40757.08,718.68,29037926.89
2022-03-25 14:00:00,1648216800,40874.82,40753.46,40636.02,40941.75,365.05,14897621.04
2022-03-25 13:00:00,1648213200,40766.63,40874.82,40715.51,40905.18,463.5,18908647.21
2022-03-25 12:00:00,1648209600,40512,40766.63,40403.25,40798.43,418.63,17004470.44
2022-03-25 11:00:00,1648206000,40189.21,40512,40171.36,40551.07,439.86,17758354.26
2022-03-25 10:00:00,1648202400,40094.66,40189.21,40059.61,40229.46,224.55,9012329.44
2022-03-25 09:00:00,1648198800,39958.45,40094.66,39894.56,40115.09,350.56,14026153.4
2022-03-25 08:00:00,1648195200,39865.37,39958.45,39604.15,40006.05,329.58,13129246.77
2022-03-25 07:00:00,1648191600,40011.06,39865.37,39849.27,40084.14,212.77,8505656.62
2022-03-25 06:00:00,1648188000,39975.29,40011.06,39936.62,40086.12,152.18,6091073.77
2022-03-25 05:00:00,1648184400,39967.21,39975.29,39907.2,39993.01,89.52,3576803.53
2022-03-25 04:00:00,1648180800,39867.41,39967.21,39825.89,39969.05,71.58,2855873.62
2022-03-25 03:00:00,1648177200,39853.07,39867.41,39781.37,39875.42,74.17,2954811.93
2022-03-25 02:00:00,1648173600,40031.63,39853.07,39806.86,40032.76,123.67,4932552.34
2022-03-25 01:00:00,1648170000,39959.92,40031.63,39931.95,40196.1,260.57,10448710.42
2022-03-25 00:00:00,1648166400,39975.16,39959.92,39862.92,39984.31,74.2,2962455.82
2022-03-24 23:00:00,1648162800,39938.76,39975.16,39885.34,39978.03,119.41,4767668.25
2022-03-24 22:00:00,1648159200,40037.27,39938.76,39932.73,40058.3,129.46,5178903.18
2022-03-24 21:00:00,1648155600,39912.16,40037.27,39856.98,40039.24,105.67,4221675.4
2022-03-24 20:00:00,1648152000,39948.73,39912.16,39869.93,39977.61,127.41,5086383.23
2022-03-24 19:00:00,1648148400,40000.89,39948.73,39937.71,40057.31,143.89,5757018.8
2022-03-24 18:00:00,1648144800,39881.72,40000.89,39834.37,40005.56,192.69,7693950.01
2022-03-24 17:00:00,1648141200,40070.9,39881.72,39880.82,40212.13,383.29,15361715.24
2022-03-24 16:00:00,1648137600,39982.3,40070.9,39882.74,40115.26,413.58,16537176.27
2022-03-24 15:00:00,1648134000,39574.94,39982.3,39574.94,39989.6,927.67,36930249.34
2022-03-24 14:00:00,1648130400,39198.45,39574.94,39136.93,39574.94,511.42,20131606.54
2022-03-24 13:00:00,1648126800,39027.99,39198.45,38895.84,39217.29,388.94,15192797.88
2022-03-24 12:00:00,1648123200,39101.84,39027.99,38998.57,39187.3,311.62,12182899.09
2022-03-24 11:00:00,1648119600,39165.09,39101.84,39071.99,39217.76,283.43,11092118.79
2022-03-24 10:00:00,1648116000,39165.24,39165.09,39086.77,39243.04,269.85,10567033.28
2022-03-24 09:00:00,1648112400,39235.7,39165.24,39059.3,39328.65,533.97,20939685.5
2022-03-24 08:00:00,1648108800,39267.42,39235.7,39145.13,39287.59,576.75,22625286.31
2022-03-24 07:00:00,1648105200,39338.83,39267.42,39091.83,39376.66,340.26,13352302.06
2022-03-24 06:00:00,1648101600,39188.07,39338.83,39169.9,39481.9,455.22,17916007.84
2022-03-24 05:00:00,1648098000,39068.69,39188.07,38975.05,39192.74,246.51,9627944.5
2022-03-24 04:00:00,1648094400,38908.48,39068.69,38902.63,39114.57,168.41,6571172.93
2022-03-24 03:00:00,1648090800,39108.54,38908.48,38897.1,39119.33,114.97,4483131.5
2022-03-24 02:00:00,1648087200,38971.58,39108.54,38855.09,39115.17,114.88,4476397.83
2022-03-24 01:00:00,1648083600,39125.62,38971.58,38875.42,39154.76,236.72,9231479.13
2022-03-24 00:00:00,1648080000,38982.51,39125.62,38872.72,39275.75,317.73,12418282.79
2022-03-23 23:00:00,1648076400,38636.6,38982.51,38553.43,39048.89,272.35,10567823.5
2022-03-23 22:00:00,1648072800,38533.29,38636.6,38485.68,38685.37,150.35,5802862.91
2022-03-23 21:00:00,1648069200,38491.98,38533.29,38388.76,38543.69,188.67,7258347.04
2022-03-23 20:00:00,1648065600,38393.82,38491.98,38373.3,38549.18,229.93,8842985.91
2022-03-23 19:00:00,1648062000,38271.27,38393.82,38250.34,38491.52,254.53,9776775.27
2022-03-23 18:00:00,1648058400,38324.84,38271.27,38241.48,38377.29,234.53,8983656.28
2022-03-23 17:00:00,1648054800,38711.41,38324.84,38262.03,38728.48,313.46,12064755.5
2022-03-23 16:00:00,1648051200,38770.35,38711.41,38657.24,38879.56,330.86,12821335.91
2022-03-23 15:00:00,1648047600,38569.19,38770.35,38548.55,38875.34,413.9,16025773.56
2022-03-23 14:00:00,1648044000,38341.48,38569.19,38295.06,38569.19,338.6,13024404.4
2022-03-23 13:00:00,1648040400,38615.67,38341.48,38305.36,38629.58,318.59,12249044.73
2022-03-23 12:00:00,1648036800,38299.43,38615.67,38155.48,38628.78,382.26,14666125.48
2022-03-23 11:00:00,1648033200,38357.71,38299.43,38152.9,38359.76,279.63,10697490.37
2022-03-23 10:00:00,1648029600,38356.68,38357.71,38285.26,38435.46,354.18,13584231.95
2022-03-23 09:00:00,1648026000,38361.74,38356.68,38212.19,38418.52,410.97,15739996.17
2022-03-23 08:00:00,1648022400,38240.71,38361.74,38138.46,38434.93,468.56,17947646.67
2022-03-23 07:00:00,1648018800,38310.14,38240.71,38164.75,38322.18,331.77,12679564.81
2022-03-23 06:00:00,1648015200,38115.59,38310.14,38061.23,38317.26,191.43,7311594.22
2022-03-23 05:00:00,1648011600,38036.16,38115.59,37932.69,38127.89,159.58,6069147.19
2022-03-23 04:00:00,1648008000,38202.49,38036.16,37916.43,38288.93,248.82,9463112.39
2022-03-23 03:00:00,1648004400,38422.7,38202.49,38195.67,38426.74,116.39,4457601.22
2022-03-23 02:00:00,1648000800,38399.53,38422.7,38332.21,38578.36,151.39,5824135.95
2022-03-23 01:00:00,1647997200,38465.29,38399.53,38086.41,38470.79,312.7,11957796.53
2022-03-23 00:00:00,1647993600,38427.11,38465.29,38388.03,38536.75,158.08,6080080.28
2022-03-22 23:00:00,1647990000,38572.13,38427.11,38355.62,38575.51,168.25,6468758.26
2022-03-22 22:00:00,1647986400,38845.29,38572.13,38523.55,38857.87,166.33,6428190.28
2022-03-22 21:00:00,1647982800,38631.97,38845.29,38627.12,38876.99,139.14,5395021.88
2022-03-22 20:00:00,1647979200,38386.68,38631.97,38352,38658.65,215.56,8302562.68
2022-03-22 19:00:00,1647975600,38656.65,38386.68,38381.87,38741.01,239.4,9235186.75
2022-03-22 18:00:00,1647972000,38679.61,38656.65,38577.71,38688.43,166.68,6437097.42
2022-03-22 17:00:00,1647968400,38617.4,38679.61,38592.06,38696.67,150.39,5813048.82
2022-03-22 16:00:00,1647964800,38661.21,38617.4,38580.14,38766.69,322.23,12456893.64
2022-03-22 15:00:00,1647961200,38793.83,38661.21,38659.73,38800.16,181.36,7025985.61
2022-03-22 14:00:00,1647957600,38802.04,38793.83,38784.75,39156.07,327.78,12767464.86
2022-03-22 13:00:00,1647954000,38979.41,38802.04,38742.88,39033.63,252.7,9827536.15
2022-03-22 12:00:00,1647950400,39094.02,38979.41,38804.64,39152.95,327.9,12767441.12
2022-03-22 11:00:00,1647946800,38952.59,39094.02,38907.43,39098.01,387.59,15127665.39
2022-03-22 10:00:00,1647943200,38647,38952.59,38631.41,39028.56,389.92,15160369.26
2022-03-22 09:00:00,1647939600,38659.16,38647,38558.81,38722.06,265.06,10239091.01
2022-03-22 08:00:00,1647936000,38471.61,38659.16,38369.76,38757.94,346.18,13361947.39
2022-03-22 07:00:00,1647932400,38463.79,38471.61,38461.79,38642.96,210.89,8127291.98
2022-03-22 06:00:00,1647928800,39023.82,38463.79,38288.88,39023.82,642.54,24791825.92
2022-03-22 05:00:00,1647925200,39131.33,39023.82,38966.64,39201.68,246.62,9629654.39
2022-03-22 04:00:00,1647921600,38368.69,39131.33,38368.69,39342.7,770.12,30046942.97
2022-03-22 03:00:00,1647918000,38056.58,38368.69,38045.05,38547.65,374.54,14377628.88
2022-03-22 02:00:00,1647914400,37460.37,38056.58,37450.71,38158.34,516.24,19553235.86
2022-03-22 01:00:00,1647910800,37445.87,37460.37,37343.22,37465.68,51.53,1928320.83
2022-03-22 00:00:00,1647907200,37256.27,37445.87,37163.45,37458.66,203.35,7586253.15
2022-03-21 23:00:00,1647903600,37326.82,37256.27,37193.62,37346.31,89.65,3342114.45
2022-03-21 22:00:00,1647900000,37491.76,37326.82,37326.82,37543.26,132.9,4978201.51
2022-03-21 21:00:00,1647896400,37379.84,37491.76,37288.11,37498.45,156.39,5843644.59
2022-03-21 20:00:00,1647892800,37409.4,37379.84,37369.07,37467.83,124.74,4665409.17
2022-03-21 19:00:00,1647889200,37196.04,37409.4,37130.95,37417.25,128.52,4787214.77
2022-03-21 18:00:00,1647885600,37250.54,37196.04,37188.23,37356.29,120.32,4483019.43
2022-03-21 17:00:00,1647882000,36978.43,37250.54,36951.07,37251.36,222.3,8249191.98
2022-03-21 16:00:00,1647878400,37344.13,36978.43,36971.4,37352.68,262.02,9731477.2
2022-03-21 15:00:00,1647874800,37176.4,37344.13,37088.1,37358.94,212.45,7911245.88
2022-03-21 14:00:00,1647871200,37293.52,37176.4,36965.24,37362.53,338.46,12560520.5
2022-03-21 13:00:00,1647867600,37386.29,37293.52,37290.05,37633.48,280.53,10508815.39
2022-03-21 12:00:00,1647864000,37426.25,37386.29,37110.34,37460.97,259.11,9665428.18
2022-03-21 11:00:00,1647860400,37447.18,37426.25,37375.97,37607.29,225.13,8435484.57
2022-03-21 10:00:00,1647856800,37408.98,37447.18,37384.42,37484.92,146.85,5496529.75
2022-03-21 09:00:00,1647853200,37260.05,37408.98,37171.41,37411.81,214.26,7989790.58
2022-03-21 08:00:00,1647849600,37219.05,37260.05,37211.7,37419,231.8,8649273.44
2022-03-21 07:00:00,1647846000,37028.03,37219.05,36992.59,37230.2,179.9,6679180.08
2022-03-21 06:00:00,1647842400,37114.55,37028.03,36975.08,37241.12,120.46,4468428.89
2022-03-21 05:00:00,1647838800,37045.37,37114.55,37024.1,37122.15,75.29,2791267.38
2022-03-21 04:00:00,1647835200,37004.1,37045.37,36921.2,37064.03,131.53,4863860.05
2022-03-21 03:00:00,1647831600,36931.03,37004.1,36870.55,37093.43,108.44,4010732.72
2022-03-21 02:00:00,1647828000,37332.8,36931.03,36701.43,37393.54,477.86,17641017.2
2022-03-21 01:00:00,1647824400,37495.41,37332.8,37302.12,37529.47,95.38,3566949.19
2022-03-21 00:00:00,1647820800,37373.07,37495.41,37314.46,37507.8,88.71,3319385.09
2022-03-20 23:00:00,1647817200,37485.32,37373.07,37309.94,37539.03,88.55,3313189.47
2022-03-20 22:00:00,1647813600,37416.15,37485.32,37254.27,37485.97,169.06,6316526.82
2022-03-20 21:00:00,1647810000,37375.9,37416.15,37216.19,37465.37,122.53,4577170.12
2022-03-20 20:00:00,1647806400,37454.8,37375.9,37361.25,37695.32,158.82,5963754.86
2022-03-20 19:00:00,1647802800,37278.97,37454.8,37236.91,37470.99,156.98,5865264.27
2022-03-20 18:00:00,1647799200,37085.3,37278.97,37039.07,37291.83,298.14,11094943.21
2022-03-20 17:00:00,1647795600,37354.88,37085.3,37022.03,37375.19,339.22,12611344.61
2022-03-20 16:00:00,1647792000,37412.29,37354.88,37304.31,37521.15,195.71,7317684.17
2022-03-20 15:00:00,1647788400,37460.7,37412.29,37348.73,37583.59,130.5,4884826.85
2022-03-20 14:00:00,1647784800,37541.35,37460.7,37432.42,37646.38,326.43,12262612.98
2022-03-20 13:00:00,1647781200,37703.52,37541.35,37535.55,37724.86,188.65,7093286.62
2022-03-20 12:00:00,1647777600,37669.88,37703.52,37441.75,37739.39,203.65,7650983.85
2022-03-20 11:00:00,1647774000,37805.56,37669.88,37666.01,37853.18,81.81,3087525.97
2022-03-20 10:00:00,1647770400,37819.45,37805.56,37711.37,37857.66,68.44,2585858.44
2022-03-20 09:00:00,1647766800,37909.49,37819.45,37673.29,37909.49,152.13,5745586.95
2022-03-20 08:00:00,1647763200,37900.76,37909.49,37860.04,37965.71,50.82,1927547.6
2022-03-20 07:00:00,1647759600,37939.24,37900.76,37837.43,37992.42,49.75,1886506.08
2022-03-20 06:00:00,1647756000,37929.02,37939.24,37887.74,38014.56,40.19,1526133.04
2022-03-20 05:00:00,1647752400,37886.13,37929.02,37813.47,37960.84,51.07,1935904.86
2022-03-20 04:00:00,1647748800,37953.79,37886.13,37874.45,37986.74,41.81,1586043.01
2022-03-20 03:00:00,1647745200,37863.91,37953.79,37859.54,37993.04,42.79,1623849.44
2022-03-20 02:00:00,1647741600,37980.62,37863.91,37835.87,38028.85,68.81,2609118.98
2022-03-20 01:00:00,1647738000,38049,37980.62,37849.9,38085.03,104.76,3975355.07
2022-03-20 00:00:00,1647734400,38195.4,38049,37965.35,38254.24,125.49,4784094.67
2022-03-19 23:00:00,1647730800,37971.68,38195.4,37937.29,38237.69,115.23,4391343.14
2022-03-19 22:00:00,1647727200,38138.59,37971.68,37781.64,38145.46,176.38,6682061.17
2022-03-19 21:00:00,1647723600,38237.46,38138.59,38130.42,38334.48,93.14,3562080.56
2022-03-19 20:00:00,1647720000,38056.39,38237.46,37951.86,38347.31,176.99,6759128.84
2022-03-19 19:00:00,1647716400,38051.77,38056.39,37968.26,38100.89,79.91,3038550.21
2022-03-19 18:00:00,1647712800,37932.76,38051.77,37885.58,38057.76,79.06,3001699.76
2022-03-19 17:00:00,1647709200,38036.04,37932.76,37873,38042.36,137.54,5219504.31
2022-03-19 16:00:00,1647705600,38013.67,38036.04,37915.05,38145.24,189.35,7197931.25
2022-03-19 15:00:00,1647702000,37880.14,38013.67,37847.89,38097.36,202.68,7698489.99
